Estado,Setor,Ano,CO2
RJ,Agropecuária,2019,"29152548,427250084"
RJ,Agropecuária,2020,"29334400,326979123"
RJ,Agropecuária,2021,"29856035,105760574"
RN,Agropecuária,1990,"13936617,936995814"
RN,Agropecuária,1991,"16195827,360421143"
RN,Agropecuária,1992,"15735469,217956984"
RN,Agropecuária,1993,"10346322,4830183"
RN,Agropecuária,1994,"12725295,490120001"
RN,Agropecuária,1995,"12847243,417458698"
RN,Agropecuária,1996,"14058361,359842675"
RN,Agropecuária,1997,"13809379,07995636"
RN,Agropecuária,1998,"11723155,397183904"
RN,Agropecuária,1999,"12200096,121555114"
RN,Agropecuária,2000,"14006831,687300898"
RN,Agropecuária,2001,"13140323,034921685"
RN,Agropecuária,2002,"14239100,347402722"
RN,Agropecuária,2003,"15102217,986073399"
RN,Agropecuária,2004,"15406403,563119136"
RN,Agropecuária,2005,"15541838,142849505"
RN,Agropecuária,2006,"15865492,626125032"
RN,Agropecuária,2007,"14833385,615490194"
RN,Agropecuária,2008,"15032910,742208028"
RN,Agropecuária,2009,"14936403,136776878"
RN,Agropecuária,2010,"14228023,376079258"
RN,Agropecuária,2011,"14941806,057024047"
RN,Agropecuária,2012,"13874356,658537019"
RN,Agropecuária,2013,"14697722,68278681"
RN,Agropecuária,2014,"16854287,12407203"
RN,Agropecuária,2015,"16063160,084906757"
RN,Agropecuária,2016,"15080979,270116983"
RN,Agropecuária,2017,"14766306,54398519"
RN,Agropecuária,2018,"14332820,428773904"
RN,Agropecuária,2019,"14056512,77560319"
RN,Agropecuária,2020,"14423331,163542759"
RN,Agropecuária,2021,"14019635,84179451"
RO,Agropecuária,1990,"28831125,31641405"
RO,Agropecuária,1991,"38959364,01584128"
RO,Agropecuária,1992,"39894797,49095913"
RO,Agropecuária,1993,"45329916,15994636"
RO,Agropecuária,1994,"48120805,766632535"
RO,Agropecuária,1995,"53084466,831931286"
RO,Agropecuária,1996,"50794386,177816905"
RO,Agropecuária,1997,"54622130,202243105"
RO,Agropecuária,1998,"61808818,0067206"
RO,Agropecuária,1999,"65871483,601368554"
RO,Agropecuária,2000,"68448381,21460812"
RO,Agropecuária,2001,"76213536,16791438"
RO,Agropecuária,2002,"85981686,99170248"
RO,Agropecuária,2003,"97466417,37403794"
RO,Agropecuária,2004,"108375519,37855104"
RO,Agropecuária,2005,"114854613,71964222"
RO,Agropecuária,2006,"115934279,90838335"
RO,Agropecuária,2007,"111595847,57270303"
RO,Agropecuária,2008,"115341914,29326186"
RO,Agropecuária,2009,"119612976,5127484"
RO,Agropecuária,2010,"122371329,59813622"
RO,Agropecuária,2011,"122865146,09749673"
RO,Agropecuária,2012,"124093162,36405024"
RO,Agropecuária,2013,"122500260,77802128"
RO,Agropecuária,2014,"125109809,29659376"
RO,Agropecuária,2015,"129953785,8513796"
RO,Agropecuária,2016,"131622735,81894054"
RO,Agropecuária,2017,"134640924,90473533"
RO,Agropecuária,2018,"136949259,26874286"
RO,Agropecuária,2019,"137276510,68906757"
RO,Agropecuária,2020,"140762480,01631138"
RO,Agropecuária,2021,"144520080,89368713"
RR,Agropecuária,1990,"1228229,127779763"
RR,Agropecuária,1991,"4533189,470973008"
RR,Agropecuária,1992,"4710879,196051395"
RR,Agropecuária,1993,"1630936,5399600223"
RR,Agropecuária,1994,"4464873,472727806"
RR,Agropecuária,1995,"4626303,530894141"
RR,Agropecuária,1996,"5399586,121767695"
RR,Agropecuária,1997,"5256831,800147791"
RR,Agropecuária,1998,"5757678,629252022"
RR,Agropecuária,1999,"6598655,311153959"
RR,Agropecuária,2000,"6847172,527534099"
RR,Agropecuária,2001,"6735527,470485941"
RR,Agropecuária,2002,"6660930,683401812"
RR,Agropecuária,2003,"6898958,986159259"
RR,Agropecuária,2004,"7341604,868435191"
RR,Agropecuária,2005,"7844488,962848606"
RR,Agropecuária,2006,"7757380,883750729"
RR,Agropecuária,2007,"7680202,796193147"
RR,Agropecuária,2008,"7760313,59434773"
RR,Agropecuária,2009,"7431124,420183236"
RR,Agropecuária,2010,"8107946,82535299"
RR,Agropecuária,2011,"8609417,827990042"
RR,Agropecuária,2012,"8745919,093222763"
RR,Agropecuária,2013,"9150750,602822162"
RR,Agropecuária,2014,"9224219,930647977"
RR,Agropecuária,2015,"9679195,862648781"
RR,Agropecuária,2016,"10179818,844738925"
RR,Agropecuária,2017,"10170889,748205837"
RR,Agropecuária,2018,"10474271,360478707"
RR,Agropecuária,2019,"11026242,102867499"
RR,Agropecuária,2020,"11751031,798210226"
RR,Agropecuária,2021,"13056510,401621614"
RS,Agropecuária,1990,"208189585,15091744"
RS,Agropecuária,1991,"205009931,95461008"
RS,Agropecuária,1992,"213693983,80005795"
RS,Agropecuária,1993,"220919779,74574557"
RS,Agropecuária,1994,"222697226,1737327"
RS,Agropecuária,1995,"214462095,53888378"
RS,Agropecuária,1996,"187501415,65539443"
RS,Agropecuária,1997,"189427654,3341484"
RS,Agropecuária,1998,"188307277,16776067"
RS,Agropecuária,1999,"188791116,7998651"
RS,Agropecuária,2000,"188067726,9273167"
RS,Agropecuária,2001,"189399385,30367443"
RS,Agropecuária,2002,"191611354,7824366"
RS,Agropecuária,2003,"200269207,6348749"
RS,Agropecuária,2004,"199780105,58907762"
RS,Agropecuária,2005,"182152553,01466984"
RS,Agropecuária,2006,"187014476,44420528"
RS,Agropecuária,2007,"186296184,7662298"
RS,Agropecuária,2008,"195220616,47258604"
RS,Agropecuária,2009,"199179716,88587978"
RS,Agropecuária,2010,"202934383,8947893"
RS,Agropecuária,2011,"213875908,2725776"
RS,Agropecuária,2012,"203738544,69322455"
RS,Agropecuária,2013,"218051879,19028726"
RS,Agropecuária,2014,"222604811,31728286"
RS,Agropecuária,2015,"216630632,07889327"
RS,Agropecuária,2016,"220462746,577114"
RS,Agropecuária,2017,"223173635,013669"
RS,Agropecuária,2018,"213008878,85260862"
RS,Agropecuária,2019,"203229703,01079243"
RS,Agropecuária,2020,"195388054,24137458"
RS,Agropecuária,2021,"206445444,90734306"
SC,Agropecuária,1990,"50271895,13423628"
SC,Agropecuária,1991,"48988358,86402698"
SC,Agropecuária,1992,"50765185,604334846"
SC,Agropecuária,1993,"49954479,61268721"
SC,Agropecuária,1994,"49958419,66508363"
SC,Agropecuária,1995,"50350064,19133553"
SC,Agropecuária,1996,"46412394,86024873"
SC,Agropecuária,1997,"46438556,76731947"
SC,Agropecuária,1998,"45390200,49794138"
SC,Agropecuária,1999,"44869891,41095735"
SC,Agropecuária,2000,"46389924,160474926"
SC,Agropecuária,2001,"46882778,78637105"
SC,Agropecuária,2002,"47188540,68051284"
SC,Agropecuária,2003,"49209811,38279235"
SC,Agropecuária,2004,"49800353,81103101"
SC,Agropecuária,2005,"49665902,91979742"
SC,Agropecuária,2006,"50218394,40937188"
SC,Agropecuária,2007,"51780321,51889416"
SC,Agropecuária,2008,"55515616,7950993"
SC,Agropecuária,2009,"55080307,14013793"
SC,Agropecuária,2010,"55676587,189832725"
SC,Agropecuária,2011,"59549966,36222315"
SC,Agropecuária,2012,"59304382,95642859"
SC,Agropecuária,2013,"60490635,59914912"
SC,Agropecuária,2014,"61106587,79830204"
SC,Agropecuária,2015,"60519583,5258472"
SC,Agropecuária,2016,"64104154,572500095"
SC,Agropecuária,2017,"62805135,199771896"
SC,Agropecuária,2018,"61432143,679231346"
SC,Agropecuária,2019,"61605729,08011916"
SC,Agropecuária,2020,"63096494,52175259"
SC,Agropecuária,2021,"64678577,88078107"
SE,Agropecuária,1990,"15312656,894926"
SE,Agropecuária,1991,"16093707,650428198"
SE,Agropecuária,1992,"15703281,879712114"
SE,Agropecuária,1993,"14597936,665017499"
SE,Agropecuária,1994,"14955544,665009605"
SE,Agropecuária,1995,"14800119,065244203"
SE,Agropecuária,1996,"15563372,376953235"
SE,Agropecuária,1997,"15652080,24082412"
SE,Agropecuária,1998,"15336122,975472536"
SE,Agropecuária,1999,"15710745,655083472"
SE,Agropecuária,2000,"15277051,661520915"
SE,Agropecuária,2001,"14848788,604737988"
SE,Agropecuária,2002,"15549088,402306374"
SE,Agropecuária,2003,"16643310,601663208"
SE,Agropecuária,2004,"17197200,697588153"
SE,Agropecuária,2005,"17894012,25844092"
SE,Agropecuária,2006,"18995099,629908063"
SE,Agropecuária,2007,"18901328,064143654"
SE,Agropecuária,2008,"17789163,429195277"
SE,Agropecuária,2009,"18521668,50874948"
SE,Agropecuária,2010,"20112671,3106074"
SE,Agropecuária,2011,"19874961,475879163"
SE,Agropecuária,2012,"19401657,09335134"
SE,Agropecuária,2013,"21060959,920456327"
SE,Agropecuária,2014,"22260159,09721324"
SE,Agropecuária,2015,"21398478,59548379"
SE,Agropecuária,2016,"20930524,699598853"
SE,Agropecuária,2017,"20563576,313314058"
SE,Agropecuária,2018,"18744573,193934552"
SE,Agropecuária,2019,"18917716,25744307"
SE,Agropecuária,2020,"19273005,862016838"
SE,Agropecuária,2021,"19609916,760369945"
SP,Agropecuária,1990,"235793292,10377595"
SP,Agropecuária,1991,"235102672,2595601"
SP,Agropecuária,1992,"240743605,3907057"
SP,Agropecuária,1993,"240245438,3529329"
SP,Agropecuária,1994,"246499479,44477087"
SP,Agropecuária,1995,"243777201,2428301"
SP,Agropecuária,1996,"235385892,05040357"
SP,Agropecuária,1997,"235081326,2558416"
SP,Agropecuária,1998,"233711005,27257133"
SP,Agropecuária,1999,"233922664,47468528"
SP,Agropecuária,2000,"232265435,23873287"
SP,Agropecuária,2001,"232269974,04170713"
SP,Agropecuária,2002,"232503276,4763648"
SP,Agropecuária,2003,"238503865,64733002"
SP,Agropecuária,2004,"232732639,51916376"
SP,Agropecuária,2005,"229560920,5324093"
SP,Agropecuária,2006,"225756535,88082084"
SP,Agropecuária,2007,"214749319,02352256"
SP,Agropecuária,2008,"208530948,20496082"
SP,Agropecuária,2009,"205457299,59806257"
SP,Agropecuária,2010,"206362413,74680382"
SP,Agropecuária,2011,"204943518,68632898"
SP,Agropecuária,2012,"198988427,36912817"
SP,Agropecuária,2013,"196006137,41619053"
SP,Agropecuária,2014,"190122367,49878803"
SP,Agropecuária,2015,"190360261,66021"
SP,Agropecuária,2016,"202321161,10875306"
SP,Agropecuária,2017,"203452621,7541023"
SP,Agropecuária,2018,"198957427,3672348"
SP,Agropecuária,2019,"195586598,855942"
SP,Agropecuária,2020,"199536958,53282556"
SP,Agropecuária,2021,"198784043,22435883"
TO,Agropecuária,1990,"64966828,94801519"
TO,Agropecuária,1991,"67608945,62438655"
TO,Agropecuária,1992,"71029665,90881468"
TO,Agropecuária,1993,"76632902,56081133"
TO,Agropecuária,1994,"79049346,06723194"
TO,Agropecuária,1995,"82002169,41717766"
TO,Agropecuária,1996,"77889676,17653237"
TO,Agropecuária,1997,"78397871,49576111"
TO,Agropecuária,1998,"80971211,5721067"
TO,Agropecuária,1999,"85382291,67418317"
TO,Agropecuária,2000,"88319700,16200311"
TO,Agropecuária,2001,"92912348,77556153"
TO,Agropecuária,2002,"96442809,78668432"
TO,Agropecuária,2003,"103071839,19411744"
TO,Agropecuária,2004,"106690243,79279687"
TO,Agropecuária,2005,"107594066,39959396"
TO,Agropecuária,2006,"103219211,4149008"
TO,Agropecuária,2007,"98571100,1428694"
TO,Agropecuária,2008,"99160711,83016352"
TO,Agropecuária,2009,"100417477,37552375"
TO,Agropecuária,2010,"103978163,64191587"
TO,Agropecuária,2011,"103363745,912345"
TO,Agropecuária,2012,"105680244,19665068"
TO,Agropecuária,2013,"108853193,97824991"
TO,Agropecuária,2014,"111900018,05938911"
TO,Agropecuária,2015,"115755427,3438727"
TO,Agropecuária,2016,"116941682,51953186"
TO,Agropecuária,2017,"117699954,05321679"
TO,Agropecuária,2018,"112796958,3384211"
TO,Agropecuária,2019,"111305322,9865791"
TO,Agropecuária,2020,"117108212,36209431"
TO,Agropecuária,2021,"126625753,62871668"
AC,Energia,1990,"977386,8280084622"
AC,Energia,1991,"1134849,5783607082"
AC,Energia,1992,"1314100,6535801413"
AC,Energia,1993,"1499643,3958230752"
AC,Energia,1994,"1571459,1066489015"
AC,Energia,1995,"1900865,1844793488"
AC,Energia,1996,"2354255,8380400958"
AC,Energia,1997,"2713315,0205816478"
AC,Energia,1998,"2767584,320595515"
AC,Energia,1999,"3315074,991096684"
AC,Energia,2000,"3264712,86773977"
AC,Energia,2001,"3576021,067090883"
AC,Energia,2002,"4289794,630096282"
AC,Energia,2003,"4257450,370501289"
AC,Energia,2004,"3304714,4195083617"
AC,Energia,2005,"3051032,6116263503"
AC,Energia,2006,"2588432,0492660725"
AC,Energia,2007,"2251219,087746532"
AC,Energia,2008,"2297503,3698621076"
AC,Energia,2009,"2249376,625521683"
AC,Energia,2010,"2678046,3553675585"
AC,Energia,2011,"2789112,070380173"
AC,Energia,2012,"3749479,818925142"
AC,Energia,2013,"2901170,767262305"
AC,Energia,2014,"3136692,116337731"
AC,Energia,2015,"2971281,2525483556"
AC,Energia,2016,"2747307,2728600176"
AC,Energia,2017,"2631675,3055728786"
AC,Energia,2018,"2794108,878891317"
AC,Energia,2019,"2849703,3515923196"
AC,Energia,2020,"2925572,14048554"
AC,Energia,2021,"2775695,187332124"
AL,Energia,1990,"3184207,0645217425"
AL,Energia,1991,"3866668,2425440527"
AL,Energia,1992,"3975444,6335390676"
AL,Energia,1993,"4170335,928707189"
AL,Energia,1994,"5150205,875016574"
AL,Energia,1995,"4789733,286190917"
AL,Energia,1996,"4801330,081658383"
AL,Energia,1997,"4946301,9134956505"
AL,Energia,1998,"5471523,9662404135"
AL,Energia,1999,"6493335,590123616"
AL,Energia,2000,"7147162,002907732"
AL,Energia,2001,"6818830,105409728"
AL,Energia,2002,"6451013,119668992"
AL,Energia,2003,"5982357,916288196"
AL,Energia,2004,"6518666,603073982"
AL,Energia,2005,"6314887,336544769"
AL,Energia,2006,"6244890,087570812"
AL,Energia,2007,"8246376,735072958"
AL,Energia,2008,"8287897,362582319"
AL,Energia,2009,"8175831,220743251"
AL,Energia,2010,"8830450,10407547"
AL,Energia,2011,"9669208,248849278"
AL,Energia,2012,"10099660,571134668"
AL,Energia,2013,"10145485,953573756"
AL,Energia,2014,"10623303,675832057"
AL,Energia,2015,"10405625,007736403"
AL,Energia,2016,"10953907,838982206"
AL,Energia,2017,"10974595,618910832"
AL,Energia,2018,"10109763,033717964"
AL,Energia,2019,"10770536,203219863"
AL,Energia,2020,"10307710,937347675"
AL,Energia,2021,"11984248,079589399"
AM,Energia,1990,"6632815,310762187"
AM,Energia,1991,"8553103,0569892"
AM,Energia,1992,"10985453,245017646"
AM,Energia,1993,"8501028,523606876"
AM,Energia,1994,"9114525,183578"
AM,Energia,1995,"12264164,606037296"
AM,Energia,1996,"12937905,096122175"
AM,Energia,1997,"14986576,316767083"
AM,Energia,1998,"20032654,803072754"
AM,Energia,1999,"18106491,88905608"
AM,Energia,2000,"17881297,25364466"
AM,Energia,2001,"19307200,998188905"
AM,Energia,2002,"20664692,671267223"
AM,Energia,2003,"20964290,19155639"
AM,Energia,2004,"24147402,16624963"
AM,Energia,2005,"26763055,173529606"
AM,Energia,2006,"27560904,689117957"
AM,Energia,2007,"31140083,683695972"
AM,Energia,2008,"31919345,924895193"
AM,Energia,2009,"31715737,76739086"
AM,Energia,2010,"37930940,02453518"
AM,Energia,2011,"34735925,77325012"
AM,Energia,2012,"35896393,502388984"
AM,Energia,2013,"31710538,087157197"
AM,Energia,2014,"40194667,40863193"
AM,Energia,2015,"36192887,71079791"
AM,Energia,2016,"30389730,49558407"
AM,Energia,2017,"27475721,92417064"
AM,Energia,2018,"34918885,01096083"
AM,Energia,2019,"37250312,56770564"
AM,Energia,2020,"35266636,597187705"
AM,Energia,2021,"35008405,242974125"
AP,Energia,1990,"1326774,7473788706"
AP,Energia,1991,"1358847,6920996688"
AP,Energia,1992,"1777606,6692303757"
AP,Energia,1993,"2344985,444090248"
AP,Energia,1994,"3058188,327775797"
AP,Energia,1995,"3185691,3024041764"
AP,Energia,1996,"2982279,888270893"
AP,Energia,1997,"3895355,262064986"
AP,Energia,1998,"3019318,453679224"
AP,Energia,1999,"3187807,858199199"
AP,Energia,2000,"2696713,321691656"
AP,Energia,2001,"2368693,799206737"
AP,Energia,2002,"2521209,0157910883"
AP,Energia,2003,"3393322,1581455125"
AP,Energia,2004,"4411960,061779776"
AP,Energia,2005,"4308124,860756628"
AP,Energia,2006,"3222968,4980411"
AP,Energia,2007,"4211479,291680193"
AP,Energia,2008,"4346594,0262601655"
AP,Energia,2009,"4936134,419974844"
AP,Energia,2010,"5240449,130430645"
AP,Energia,2011,"5457834,099422879"
AP,Energia,2012,"6613083,36886667"
AP,Energia,2013,"6534385,504351588"
AP,Energia,2014,"6752914,8082552515"
AP,Energia,2015,"3964726,5244799154"
AP,Energia,2016,"2374352,028350217"
AP,Energia,2017,"2299687,95922642"
AP,Energia,2018,"2172673,5575542795"
AP,Energia,2019,"2332394,1575853345"
AP,Energia,2020,"2437993,0976751065"
AP,Energia,2021,"2507888,857690989"
BA,Energia,1990,"29283292,848788902"
BA,Energia,1991,"33227922,26896178"
BA,Energia,1992,"35606918,319736294"
BA,Energia,1993,"34453553,327287234"
BA,Energia,1994,"32571869,37045327"
BA,Energia,1995,"33960469,264747076"
BA,Energia,1996,"39189623,634222284"
BA,Energia,1997,"39831482,76953465"
BA,Energia,1998,"41006045,20068259"
BA,Energia,1999,"41185192,70136644"
BA,Energia,2000,"46282621,14634489"
BA,Energia,2001,"49494258,82677439"
BA,Energia,2002,"47811843,11564735"
BA,Energia,2003,"48241691,51632998"
BA,Energia,2004,"52384578,15429149"
BA,Energia,2005,"54371178,76592534"
BA,Energia,2006,"55849718,53805549"
BA,Energia,2007,"66827043,5765214"
BA,Energia,2008,"73846091,40057528"
BA,Energia,2009,"65875467,8278507"
BA,Energia,2010,"71280591,68490778"
BA,Energia,2011,"76107193,74465832"
BA,Energia,2012,"84126045,38085578"
BA,Energia,2013,"95868669,7125343"
BA,Energia,2014,"101339132,75239888"
BA,Energia,2015,"91594174,9386593"
BA,Energia,2016,"82558984,53114991"
BA,Energia,2017,"81692166,55276334"
BA,Energia,2018,"79653805,3060475"
BA,Energia,2019,"76961566,1275017"
BA,Energia,2020,"75941174,94277586"
BA,Energia,2021,"84949147,65224287"
CE,Energia,1990,"9428590,520411827"
CE,Energia,1991,"9224210,893133897"
CE,Energia,1992,"9372680,71227609"
CE,Energia,1993,"9393269,366333906"
CE,Energia,1994,"9699520,743916478"
CE,Energia,1995,"10289560,456122693"
CE,Energia,1996,"11627122,278805422"
CE,Energia,1997,"12279656,213227436"
CE,Energia,1998,"13833028,425142335"
CE,Energia,1999,"13149987,31338412"
CE,Energia,2000,"13719429,367672084"
CE,Energia,2001,"13919089,655955225"
CE,Energia,2002,"14839592,865036251"
CE,Energia,2003,"13012476,837578958"
CE,Energia,2004,"13806870,17489792"
CE,Energia,2005,"15053862,067020776"
CE,Energia,2006,"14948608,118897954"
CE,Energia,2007,"17060634,781553213"
CE,Energia,2008,"18597353,96966442"
CE,Energia,2009,"19376292,57184756"
CE,Energia,2010,"25014007,860034846"
CE,Energia,2011,"25065518,2973948"
CE,Energia,2012,"29715336,785161864"
CE,Energia,2013,"43948440,53301286"
CE,Energia,2014,"56558203,1808376"
CE,Energia,2015,"56291550,04134059"
CE,Energia,2016,"50878870,74152791"
CE,Energia,2017,"54275745,36680629"
CE,Energia,2018,"45407498,79702194"
CE,Energia,2019,"46926198,13368198"
CE,Energia,2020,"32847578,779990144"
CE,Energia,2021,"47035897,73388004"
DF,Energia,1990,"4953766,525029786"
DF,Energia,1991,"5355528,906491958"
DF,Energia,1992,"5546037,405083843"
DF,Energia,1993,"6202476,299413987"
DF,Energia,1994,"6458975,021077575"
DF,Energia,1995,"7155740,686681485"
DF,Energia,1996,"8150322,535837151"
DF,Energia,1997,"8702626,294361055"
